dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
translation,script_57,gpt,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,0.3913435542666667,0.3899433925,0.004186866753987797,0.384283371,0.401100413,0.9038988256076252,-0.03562194075302694,0.8841254155544276,0.00351131635780734,True,
translation,script_57,gpt,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,6.750666666666666,6.75,0.08237564644017538,6.54,6.91,-0.27572079768738694,0.3585599035520244,0.9877734706351208,0.9746679143803136,False,
translation,script_58,gpt,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,30,17.2015899239,17.16467528,0.21332023513849557,16.712342526,17.662191711,0.032238636158989024,0.20334625973891374,0.9849330566986914,0.9360428266800352,False,
translation,script_58,gpt,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,30,0.3859712348,0.3848379175,0.0033016530333160833,0.382463965,0.39410774,1.2594471959906681,0.4996180655703424,0.8231429453467511,0.0001784445990558415,True,
translation,script_58,gpt,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,30,6.639,6.64,0.07494135638318626,6.51,6.83,0.38602928461625174,0.006265987356592895,0.9694321684691858,0.5237566141864722,False,
translation,script_59,gpt,optimized,r,data_visualization,01_scatter_trend_grouped,avg_power_watts,30,17.11280660426667,17.153367701500002,0.24753345652806355,16.539442562,17.518583679,-0.515922822829966,-0.006756826644431779,0.966183798227034,0.44068292774990064,False,
translation,script_59,gpt,optimized,r,data_visualization,01_scatter_trend_grouped,elapsed_seconds,30,0.40620165066666664,0.407716372,0.005444894306348596,0.395846238,0.416456991,-0.30436937142068143,-0.7536613933483736,0.9233308672476978,0.03275336625405851,True,
translation,script_59,gpt,optimized,r,data_visualization,01_scatter_trend_grouped,energy_joules,30,6.950333333333333,6.95,0.07545189530917783,6.83,7.14,0.4756332611899107,0.07406241588307472,0.9621663538398849,0.3514691705315676,False,
translation,script_6,gemini,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,30,15.843826111666669,15.870637179,0.18742227333457429,15.492807142,16.216007058,0.007164422037592921,-1.0956912602106414,0.951831844814478,0.18923780670660326,False,
translation,script_6,gemini,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,30,12.2705374663,12.2565238705,0.04373407114527535,12.213342949,12.358638318,0.6655541940603257,-0.6559768219845141,0.9157689023025493,0.020860941115559365,True,
translation,script_6,gemini,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,30,194.40933333333334,194.54500000000002,2.142521771238248,190.96,198.39,0.00734059405881954,-1.1719452726586117,0.9566793365683514,0.25418130224027363,False,
translation,script_60,gpt,optimized,r,data_visualization,02_distribution_boxplot,avg_power_watts,30,17.357459980833333,17.339197073,0.2322415495016489,16.965527628,18.019827321,0.7426897921650982,1.1954509622384748,0.9553843278056657,0.23505659956729594,False,
translation,script_60,gpt,optimized,r,data_visualization,02_distribution_boxplot,elapsed_seconds,30,0.3676619441666666,0.36862,0.004861076901844362,0.359908684,0.377635018,-0.21000967182492383,-0.8144605401727367,0.9143112663425312,0.01914392586915507,True,
translation,script_60,gpt,optimized,r,data_visualization,02_distribution_boxplot,energy_joules,30,6.380999999999999,6.385,0.07368853370776213,6.24,6.52,-0.08877438406599926,-0.6873567595683658,0.9827748039548869,0.8935394453183373,False,
translation,script_61,gpt,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,30,17.875374351633333,17.833600611999998,0.23400445105759302,17.48566284,18.370616619,0.45231444858207925,-0.2354019042440152,0.9563440227778274,0.2490975149312198,False,
translation,script_61,gpt,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,30,103.95903719910001,101.80045213599999,5.977797402334516,96.200337619,116.842010434,0.6358441045247425,-0.7307225791570273,0.9072121918268718,0.01266484682073412,True,
translation,script_61,gpt,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,30,1857.9520000000002,1844.02,102.65000621126339,1692.07,2089.42,0.4220917138801288,-0.6455134210025335,0.9601940622624896,0.31333023579234626,False,
translation,script_62,gpt,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,30,17.491171956499997,17.5292118265,0.23468404654463004,17.007538674,17.896345935,-0.16282581343847477,-0.6689702611585204,0.9807058383546653,0.8439998757011927,False,
translation,script_62,gpt,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,30,1.7420358854000002,1.74062301,0.011397866811864287,1.726433611,1.761019707,0.3294678294446184,-1.1848597108929988,0.9058218269974212,0.011692343645905944,True,
translation,script_62,gpt,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,30,30.46966666666667,30.415,0.4124567549606186,29.48,31.21,-0.14008314541235217,-0.21120651811714453,0.9743236453213374,0.6628111102174072,False,
translation,script_63,gpt,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,30,17.483913378800004,17.486203816,0.21209353287172217,16.990978658,17.892781583,-0.1675512025762555,-0.041127758872913756,0.9909487783285902,0.9950038010974832,False,
translation,script_63,gpt,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,30,0.38543565263333335,0.38517455700000003,0.0024907952800880652,0.380542585,0.391957954,0.6307530871547237,1.3344239302516643,0.9502400762733247,0.17158163150849032,False,
translation,script_63,gpt,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,30,6.738666666666668,6.745,0.07069767265999796,6.58,6.9,-0.09787949211660152,0.24776283087279394,0.9892142241079052,0.9865705770723402,False,
translation,script_64,gpt,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,16.957098276866663,16.9037856905,0.24759121549610458,16.588012559,17.511833209,0.41241105109160864,-0.6923289727312691,0.9532309945983447,0.20617714201044898,False,
translation,script_64,gpt,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.3445555478333334,0.3460972,0.004355731094091218,0.336981182,0.350824599,-0.12829949750487618,-1.603867680071534,0.8918527537440506,0.00533895766055382,True,
translation,script_64,gpt,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,5.842,5.85,0.06855151599219085,5.71,5.98,-0.17431500179811424,-0.3320676428842062,0.9749209957979103,0.6804009782984514,False,
translation,script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,30,16.081873605933332,16.0210729185,0.21087508161111723,15.82656294,16.643749338,1.2350118604780842,1.2879750647426391,0.8866742727632122,0.00402722730266428,True,
translation,script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,30,0.6184313051999999,0.6190953435,0.0020346823951422756,0.613426104,0.622009866,-0.6769551985236657,-0.14099409879199776,0.9388452983014912,0.08467588944598137,False,
translation,script_66,llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,30,9.945333333333334,9.9,0.11802201236336723,9.81,10.28,1.472309250793022,2.0757489708244563,0.8493506868078209,0.0006009414353907151,True,
translation,script_67,llama,base,python,data_visualization,01_scatter_trend_grouped,avg_power_watts,30,16.6363908176,16.602273949,0.23325023409823392,16.22174224,17.119741762,0.23151143134185287,-0.5944767267340003,0.9792954487553249,0.8065230102809141,False,
translation,script_67,llama,base,python,data_visualization,01_scatter_trend_grouped,elapsed_seconds,30,0.8265916302333332,0.827212085,0.00277469051973783,0.816394213,0.830687343,-1.6732028079239147,5.051340061899129,0.868875633961791,0.0015815993219914374,True,
translation,script_67,llama,base,python,data_visualization,01_scatter_trend_grouped,energy_joules,30,13.751333333333337,13.74,0.18591309303252285,13.46,14.14,0.37665738826537654,-0.4718397762384736,0.9622425288954366,0.3530163338117093,False,
translation,script_68,llama,base,python,data_visualization,02_distribution_boxplot,avg_power_watts,30,16.5589572336,16.5838362135,0.23373775395246024,16.061641787,16.917102622,-0.49250441162398656,-0.5987347050139786,0.9554887654197373,0.23654853323691466,False,
translation,script_68,llama,base,python,data_visualization,02_distribution_boxplot,elapsed_seconds,30,0.47374526463333333,0.4738232625,0.002079587569878474,0.469534523,0.4781292,-0.004538376385545675,-0.19197850443850362,0.9822132854411781,0.8808494578505506,False,
translation,script_68,llama,base,python,data_visualization,02_distribution_boxplot,energy_joules,30,7.844666666666668,7.855,0.1116871657286805,7.61,8.03,-0.3400651023888772,-0.5687389023389762,0.975756904765798,0.7050269499711721,False,
translation,script_69,llama,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,30,16.505645224033334,16.567440543,0.2692692104408978,15.717055287,16.872802078,-1.0729793426720735,1.2628305121621946,0.9206273781525528,0.027845916914684413,True,
translation,script_69,llama,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,30,2.2837457555666676,2.2821656285,0.009290695837983892,2.268293857,2.310649886,1.5354424053931135,3.079376840048157,0.8591408358478743,0.0009692554810587981,True,
translation,script_69,llama,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,30,37.69466666666667,37.864999999999995,0.6305702582382974,35.75,38.54,-1.3626497696497062,2.0029866163682097,0.8890052626772689,0.004569577920643526,True,
translation,script_7,gemini,base,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,30,16.438424479800002,16.417867508,0.18521935804776365,16.06403501,16.785402284,0.1009867153069547,-0.900674656698901,0.9621156769688123,0.3504429723033203,False,
translation,script_7,gemini,base,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,30,0.5792742247333333,0.579537572,0.0015794142430169784,0.575955602,0.582190741,-0.2838434266272004,-0.4053352441278002,0.9750604719704895,0.6845114374251242,False,
translation,script_7,gemini,base,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,30,9.522333333333336,9.5,0.10836347944838676,9.28,9.73,0.0440415440674958,-0.4284733877787614,0.9729685693740129,0.6231655588561162,False,
translation,script_70,llama,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,30,15.989696945633334,15.970608404,0.14749535371887246,15.710528145,16.280858905,0.11894886257301314,-0.555028577249026,0.9693692895215728,0.5220643132736601,False,
translation,script_70,llama,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,30,12.213269793633335,12.212473651500002,0.03336727646577041,12.151780222,12.279010362,0.2475341915424304,-0.2483195951847068,0.9698016675357904,0.5337622659573743,False,
translation,script_70,llama,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,30,195.28766666666667,194.97,2.0014885552462207,191.09,198.98,0.013457536363920915,-0.5324599114400175,0.9842950807542891,0.9245881913342121,False,
translation,script_71,llama,base,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,30,16.5889506031,16.575846429000002,0.22717589543395733,16.185059026,16.947963823,-0.11241154639414974,-1.2071969874762098,0.94798999996232,0.14931390504452957,False,
translation,script_71,llama,base,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,30,0.7239702355666666,0.7236885875,0.002644765387936814,0.719522539,0.728843346,0.25408526990568275,-0.9623556175777859,0.9619283939306187,0.3466718561057832,False,
translation,script_71,llama,base,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,30,12.009666666666668,12.015,0.15169123206387852,11.74,12.27,-0.1688671877279689,-0.9891186673752426,0.9650319726115693,0.41352203294793966,False,
translation,script_72,llama,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,16.57402837433333,16.608225287000003,0.23451389902741487,16.172349852,16.956069246,-0.06164269190793149,-1.1350334924977428,0.9445110123069462,0.12034537336992963,False,
translation,script_72,llama,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.6327017128333333,0.6329196429999999,0.0025392685423815307,0.626656786,0.636318353,-0.3998169813995191,-0.8460861793067092,0.9172066823059638,0.022713219046812956,True,
translation,script_72,llama,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,10.486333333333333,10.51,0.14833520598068867,10.22,10.77,-0.0008654743069589123,-0.9306209914952417,0.9608536208113345,0.32567594309711334,False,
translation,script_76,llama,base,r,data_visualization,02_distribution_boxplot,avg_power_watts,30,17.846924492766668,17.841436333,0.2183472785471546,17.376614297,18.251962814,-0.1650539535578824,-0.513823968832575,0.9874319176859857,0.9711086603223087,False,
translation,script_76,llama,base,r,data_visualization,02_distribution_boxplot,elapsed_seconds,30,1.0033231851666666,1.002255618,0.004936470881486964,0.996522959,1.013175813,0.4220670620991642,-1.1217156143077422,0.9272383866236237,0.04149270683058289,True,
translation,script_76,llama,base,r,data_visualization,02_distribution_boxplot,energy_joules,30,17.905666666666665,17.89,0.18668955114239041,17.53,18.27,0.14122082647759376,-0.781377014331329,0.9628393334821005,0.36533073186948367,False,
translation,script_8,gemini,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,16.388282697,16.360971039,0.21150030356373342,16.031411812,16.747681435,0.22196916910169118,-0.983896933440632,0.9520445926034649,0.19172541635004603,False,
translation,script_8,gemini,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.7306331826000001,0.730396679,0.002693852531371414,0.725975556,0.734807398,0.14444129416158966,-1.3219872571968516,0.9305410724010739,0.05075578530254218,False,
translation,script_8,gemini,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,11.973666666666666,11.945,0.14831195764876548,11.77,12.3,0.5200949679800901,-0.7422313920018704,0.935309468541783,0.0680448430178541,False,
translation,script_81,llama,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,30,16.4356559904,16.3925683635,0.17774660496400554,16.152017064,16.950558503,0.8876904524325508,1.05854079344478,0.9460031821930406,0.13201913112681304,False,
translation,script_81,llama,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,0.5866990098333333,0.5868477405000001,0.0016242227044377263,0.583165182,0.589078926,-0.5099305338445042,-0.3684956163452968,0.9564858504698547,0.25123640427295324,False,
translation,script_81,llama,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,9.642666666666667,9.635000000000002,0.09612970165474298,9.5,9.91,0.6939571435605861,0.5656795936019483,0.9565062764215969,0.2515458199700637,False,
translation,script_82,llama,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,30,16.401365641366667,16.399351079,0.2365171539202434,15.970602928,16.992534823,0.572001319453255,0.08206922602051803,0.961920089701857,0.34650541962132425,False,
translation,script_82,llama,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,30,0.17323796290000004,0.173284114,0.0007657090390742603,0.171251672,0.174473173,-0.62274410360743,0.3097298305582692,0.9685016475817296,0.49903440748239847,False,
translation,script_82,llama,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,30,2.8413333333333326,2.84,0.042404727561207535,2.77,2.92,0.2526069483173945,-0.6882389475879434,0.9612070433060435,0.33245931160685427,False,
translation,script_83,llama,optimized,python,data_visualization,01_scatter_trend_grouped,avg_power_watts,30,16.611294348766666,16.5671078395,0.19355876832694227,16.334084367,16.999572751,0.5649017614311799,-0.6485544058397665,0.9404659296201159,0.09362551402825238,False,
translation,script_83,llama,optimized,python,data_visualization,01_scatter_trend_grouped,elapsed_seconds,30,0.8275972031000002,0.8279153459999999,0.003545217030443176,0.820020609,0.833917741,-0.5070666677135947,-0.15503195873668574,0.9621075086284805,0.3502777950215696,False,
translation,script_83,llama,optimized,python,data_visualization,01_scatter_trend_grouped,energy_joules,30,13.747333333333334,13.705,0.15956694267736765,13.5,14.07,0.31145316336387446,-1.006803017150399,0.946466773874079,0.1358691671521337,False,
translation,script_84,llama,optimized,python,data_visualization,02_distribution_boxplot,avg_power_watts,30,16.4616190494,16.412990726,0.1930489894335883,16.004271618,16.85451114,0.08466166818758393,-0.2198429609031125,0.9614959504255058,0.33809215585567465,False,
translation,script_84,llama,optimized,python,data_visualization,02_distribution_boxplot,elapsed_seconds,30,0.47318383626666666,0.4735708795,0.0017020431054419918,0.469050209,0.475403261,-0.9547668530377438,0.17046220515351296,0.9089837864849065,0.014028923410102428,True,
translation,script_84,llama,optimized,python,data_visualization,02_distribution_boxplot,energy_joules,30,7.7893333333333326,7.765,0.09228641075042092,7.59,8.01,0.24085716667004411,0.11821740330523012,0.9814346026613403,0.8622859043174252,False,
translation,script_88,llama,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,16.388790759499997,16.383789657,0.21884124004122726,15.975282489,16.822256828,0.03926094497485261,-0.6096244148213499,0.9740836359254015,0.6557565276629832,False,
translation,script_88,llama,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.6305156756999999,0.630067662,0.0020709942607200953,0.628197936,0.635356527,1.2809958433663744,0.9367474148422286,0.844704587089663,0.0004812948341752068,True,
translation,script_88,llama,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,10.333333333333332,10.325,0.13779878717581817,10.12,10.58,0.04072468732589467,-1.046149667750712,0.9516538041887037,0.18717970802512637,False,
translation,script_9,gemini,base,r,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,30,16.6976922408,16.7103144365,0.4231691084787833,15.637768867,17.52620584,-0.17647746041147297,0.48556677212249433,0.9765066325200887,0.7270345233417985,False,
translation,script_9,gemini,base,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,0.08094606609999998,0.0802375305,0.0024105555001211303,0.079655308,0.089810075,3.4639769993365257,11.248551903245541,0.4363740094279822,1.2108745161854254e-09,True,
translation,script_9,gemini,base,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,1.351,1.3450000000000002,0.03155181835297781,1.3,1.43,0.5932430821213245,0.00038052491936291233,0.9529774030883027,0.20300406256545805,False,
translation,script_97,starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,30,16.525503974933336,16.490226579500003,0.3590899828285059,16.065236919,17.890292845,2.2482940460474654,6.8130220901867595,0.7960155093790451,5.5513936019024085e-05,True,
translation,script_97,starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,0.5867562175666666,0.5851718885,0.006757887839449943,0.582581893,0.618212351,4.053624993268469,17.500950194826697,0.44394139240784436,1.4364571536127557e-09,True,
translation,script_97,starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,9.698333333333332,9.64,0.3150159638355879,9.38,11.06,3.304813725307798,12.628191189061997,0.6182344768273765,1.2275109184287727e-07,True,
translation,script_98,starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,30,16.374192274633334,16.311123170000002,0.21605432011547082,16.039409725,16.839970746,0.37380062743654746,-0.7991829874130754,0.955167772571913,0.23199064712358322,False,
translation,script_98,starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,30,0.6156576136333333,0.6160279645,0.0014820412215029702,0.612683707,0.618358842,-0.36950617390563584,-0.4382517057759143,0.9651043795332661,0.41519233486461926,False,
translation,script_98,starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,30,10.080999999999998,10.055,0.14300590776318448,9.84,10.4,0.3179672293401618,-0.6211026060189289,0.970839964381357,0.5624071406709578,False,
translation,script_99,starcoder,base,python,data_visualization,01_scatter_trend_grouped,avg_power_watts,30,16.604556382466665,16.605921445,0.24264468593147034,16.15150626,17.036510067,-0.0017326343595147678,-1.0521715481913487,0.9677590723677738,0.47982168697918764,False,
translation,script_99,starcoder,base,python,data_visualization,01_scatter_trend_grouped,elapsed_seconds,30,0.8249850521333333,0.8256092964999999,0.0032635949216423383,0.818082707,0.830416969,-0.19285743168275793,-0.8353870488516066,0.9653292995898751,0.42041276711508757,False,
translation,script_99,starcoder,base,python,data_visualization,01_scatter_trend_grouped,energy_joules,30,13.69833333333333,13.71,0.19497273608402785,13.37,14.06,0.10446655789529853,-0.878077104438844,0.9710247847531234,0.5675823012158068,False,
