dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
original,script_8,original,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,12.291509031666665,12.2732115325,0.13302510439602497,12.051496927,12.523676956,-0.026543024314464796,-0.9663297402385727,0.9665794508246888,0.45030021267948356,False,
original,script_9,original,base,r,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,30,14.585644554400002,14.5957125125,0.8122196450354624,13.034066435,16.081121212,-0.11664521705340364,-0.6580394533159102,0.9766074952581214,0.7299841281498688,False,
original,script_9,original,base,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,0.09235858213333334,0.092040134,0.0033134581766320987,0.087748825,0.099464096,0.43862652971008265,-0.6547412890227782,0.9533085389146142,0.20715672040182223,False,
original,script_9,original,base,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,1.3448144300666665,1.3396148184999999,0.040043124739026506,1.278483384,1.440640799,0.9356682147375573,0.8047331664759629,0.9216436028433833,0.029593951286982372,True,
translation,script_1,gemini,base,python,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,30,16.037296480533332,16.0111027035,0.22117040828988996,15.651464186,16.534405934,0.2474725773310242,-0.21103246661103547,0.9751740242555904,0.6878580412341804,False,
translation,script_1,gemini,base,python,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,0.1727563323,0.172794851,0.0011279691493644413,0.171197931,0.176598543,1.4083093048366915,3.61321597586456,0.894354791524349,0.006128340743440372,True,
translation,script_1,gemini,base,python,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,2.7705380206,2.7685199794999997,0.04179605027684161,2.694015567,2.863400113,0.12858491329924904,-0.34913592543394545,0.9853852709906858,0.9435609265737893,False,
translation,script_10,gemini,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,30,16.5032756061,16.426425148,0.4143569547244941,15.510497261,17.495284355,0.23540572745004434,0.6448757151821893,0.969003808242123,0.5122893152580867,False,
translation,script_10,gemini,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,30,0.08081021500000002,0.0803302725,0.0017497122359624827,0.079210445,0.089030173,3.772527601971806,17.450552831159527,0.6032657285270968,8.001676954695597e-08,True,
translation,script_10,gemini,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,30,1.3332554513999997,1.333366262,0.029578117910464,1.283876208,1.393959385,0.47590148645961555,-0.32865504161546255,0.9464331071012673,0.13558587891958965,False,
translation,script_100,starcoder,base,python,data_visualization,02_distribution_boxplot,avg_power_watts,30,15.990527781399999,15.981538709,0.20685681472987108,15.530372095,16.416391815,0.08964287603565363,-0.007227499148948269,0.9814260917855252,0.8620772168688249,False,
translation,script_100,starcoder,base,python,data_visualization,02_distribution_boxplot,elapsed_seconds,30,0.4195505026,0.4196263255,0.0010418575957006813,0.417744564,0.42260748,0.8359949412255991,1.6489708716552416,0.9401463373282767,0.09178792218993118,False,
translation,script_100,starcoder,base,python,data_visualization,02_distribution_boxplot,energy_joules,30,6.708878242933333,6.707884113,0.09173113296159659,6.493350173,6.892773365,-0.04591397482657815,0.10571903260512405,0.9854905137653621,0.9452375284225494,False,
translation,script_103,starcoder,base,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,30,16.25342202606667,16.233016042499997,0.18965437507486924,15.841141039,16.696647784,0.37552374601279304,0.2845738708556622,0.9789772580062913,0.797752222317884,False,
translation,script_103,starcoder,base,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,30,0.6284200992666665,0.628426884,0.0010893264758296442,0.626406451,0.63063734,-0.13211360005013426,-0.4649511519719334,0.9794821286775536,0.8116201398731271,False,
translation,script_103,starcoder,base,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,30,10.213946692999999,10.199629529500001,0.1177655678804367,9.944821127,10.49457296,0.3199812017355325,0.5956009856985642,0.9631604207168275,0.3720979274462708,False,
translation,script_104,starcoder,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,16.202309049733334,16.205913782,0.19375003492047133,15.808803032,16.60044799,-0.1377408691926854,-0.20926245452579328,0.9871678904101744,0.968155803421165,False,
translation,script_104,starcoder,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.6324229827333334,0.6331621235,0.0022336483980025415,0.628868989,0.63685142,0.07939564778335106,-1.1093973664231818,0.9454138479984675,0.12728016305947965,False,
translation,script_104,starcoder,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,10.246638430033332,10.2528857845,0.12140534016660333,10.004234557,10.473791651,-0.24715732806565266,-0.2159601268966993,0.9661158962996955,0.439047052507538,False,
translation,script_105,starcoder,base,r,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,30,17.312567662800003,17.322868332,0.164231168905007,16.835529048,17.553194479,-0.8226536843807064,0.9586294586739919,0.943274328170479,0.11145261899248457,False,
translation,script_105,starcoder,base,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,30,1.2204219951,1.219032843,0.0045093184215591305,1.214441558,1.233676895,1.4674715860469862,1.8595383852680172,0.8544420693448975,0.0007691917435942473,True,
translation,script_105,starcoder,base,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,30,21.128462619766665,21.1414096255,0.19654712261061227,20.649135833,21.440785189,-0.5807298775324419,-0.1263338006021768,0.965791202534467,0.4312843616723277,False,
translation,script_11,gemini,base,r,data_visualization,01_scatter_trend_grouped,avg_power_watts,30,16.499371818433335,16.463481201500002,0.3662562055294607,15.821040382,17.339287863,0.40313556581939447,-0.1350745649038294,0.978508571737948,0.7846596905010759,False,
translation,script_11,gemini,base,r,data_visualization,01_scatter_trend_grouped,elapsed_seconds,30,0.10289861996666666,0.10289541499999999,0.0015740574227484899,0.101188799,0.109907545,3.172367203385143,13.730914337521483,0.6823842401720435,8.733635107970244e-07,True,
translation,script_11,gemini,base,r,data_visualization,01_scatter_trend_grouped,energy_joules,30,1.6977029610999999,1.6962477805,0.04334639437504036,1.606806678,1.7940789,0.7326360664441824,0.45201930478616115,0.9010123103922458,0.008892180878562368,True,
