dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
translation,,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,100,18.551792897429998,18.550601216,0.2943360139292453,17.447889278,18.980178909,-1.0717326389629604,1.8282332382246498,0.924474122220783,2.450749324009195e-05,True,
translation,,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,100,2.0186997361000003,1.9645923255,0.2196222969872055,1.781192444,3.180013946,3.157698176432772,12.442487441645449,0.6819489934267674,2.0883289825459525e-13,True,
translation,,gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,100,37.4335,36.705,3.9220092188993276,32.97,58.47,3.1603437128804184,12.749158132072122,0.6892982744038526,3.0585201267973024e-13,True,
translation,,gemini,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,100,18.18478498961,18.250514977,0.253631769102477,17.291860144,18.532749601,-1.176243162074833,1.2018207935735958,0.9009272396121804,1.5635130157165346e-06,True,
translation,,gemini,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,100,2.51472128845,2.515227266,0.008593001447300148,2.496444762,2.537272492,0.20451942207763993,-0.03243508204332368,0.9904179858873425,0.6983808454595315,False,
translation,,gemini,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,100,45.72979999999998,45.955,0.664516198280958,43.27,46.64,-1.5020478973016556,2.334125863895986,0.8622025050581097,3.441399265005635e-08,True,
translation,,gemini,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,100,17.03673929418,17.009954345,0.2855320468140789,16.348175819,18.337981634,0.8689442599272541,3.2917452342710547,0.9556718538962216,0.001999739593525034,True,
translation,,gemini,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,100,0.08805601523,0.08801260150000001,0.00024320850673136885,0.087464222,0.088894527,0.6940982169649247,0.9914518736101545,0.9686249840961206,0.01736400439271702,True,
translation,,gemini,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,100,1.5002000000000002,1.5,0.026245923204347113,1.44,1.62,0.9390058200246006,3.482340291444485,0.9409758849221952,0.00022122118176110756,True,
translation,,gemini,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,100,16.966003496840003,16.940847081,0.25425882713077624,16.481701697,17.498119342,0.19109328595636985,-0.6015424608470386,0.9787415873714633,0.10601665948400395,False,
translation,,gemini,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,100,0.08993794813000001,0.08984449350000001,0.00028911466586944653,0.089415181,0.090970805,1.1546925605948615,1.5821878976235393,0.9199751797046402,1.4031980485799625e-05,True,
translation,,gemini,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,100,1.5259,1.52,0.02420848002354766,1.48,1.58,0.2844438501604501,-0.5873144572931279,0.9625508140575161,0.006138029584530257,True,
translation,,gpt,base,python,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,100,16.985791613849997,17.038994015500002,0.3567195819538247,16.13445127,17.637026408,-0.5727798736264005,-0.10213698403911531,0.9615650527598544,0.005207372798788147,True,
translation,,gpt,base,python,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,100,0.5902772596699999,0.5902521165,0.0010282801198196986,0.588176819,0.59358553,0.46711732672799056,0.25693371563329004,0.9829641642098359,0.22459334330600483,False,
