model,prompt_type,language,category,snippet,matched_original_model,candidate_runs,original_runs,elapsed_seconds_u_stat,elapsed_seconds_p_value,elapsed_seconds_candidate_mean,elapsed_seconds_original_mean,elapsed_seconds_candidate_median,elapsed_seconds_original_median,elapsed_seconds_mean_pct_diff_vs_original,elapsed_seconds_median_pct_diff_vs_original,elapsed_seconds_rank_biserial,elapsed_seconds_cliffs_delta,elapsed_seconds_cliffs_delta_abs,elapsed_seconds_cliffs_delta_magnitude,elapsed_seconds_cliffs_delta_direction,energy_joules_u_stat,energy_joules_p_value,energy_joules_candidate_mean,energy_joules_original_mean,energy_joules_candidate_median,energy_joules_original_median,energy_joules_mean_pct_diff_vs_original,energy_joules_median_pct_diff_vs_original,energy_joules_rank_biserial,energy_joules_cliffs_delta,energy_joules_cliffs_delta_abs,energy_joules_cliffs_delta_magnitude,energy_joules_cliffs_delta_direction,avg_power_watts_u_stat,avg_power_watts_p_value,avg_power_watts_candidate_mean,avg_power_watts_original_mean,avg_power_watts_candidate_median,avg_power_watts_original_median,avg_power_watts_mean_pct_diff_vs_original,avg_power_watts_median_pct_diff_vs_original,avg_power_watts_rank_biserial,avg_power_watts_cliffs_delta,avg_power_watts_cliffs_delta_abs,avg_power_watts_cliffs_delta_magnitude,avg_power_watts_cliffs_delta_direction,elapsed_seconds_p_value_fdr_bh,energy_joules_p_value_fdr_bh,avg_power_watts_p_value_fdr_bh
gpt,base,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.4584281792333333,0.8475414639000001,0.458518391,0.845047822,-45.910825751951364,-45.74053928512461,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.984085202574314e-11,7.570333333333334,14.261666666666665,7.585,14.27,-46.91831249269603,-46.846531184302734,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,112.0,6.045949421012785e-07,16.513678914633335,16.827555831333335,16.524061232999998,16.8570050035,-1.865255535896385,-1.9751063159254747,-0.7511111111111111,-0.7511111111111111,0.7511111111111111,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.5114873552531964e-06
gpt,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,0.0,3.0198593591621564e-11,2.4174671874333336,3.115271052633334,2.4161298880000004,2.7244318635,-22.399459097151368,-11.31619328163094,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.016075319890922e-11,40.339999999999996,97.661,40.405,101.845,-58.69384913117827,-60.32696745053758,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,0.0,3.0198593591621564e-11,16.686751470533334,33.22653140563333,16.729880579,37.2689103405,-49.77883406841495,-55.11035759792608,-1.0,-1.0,1.0,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gpt,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,796.0,3.255539523355122e-07,12.232808551999998,12.182617280799999,12.2270968465,12.174177088,0.4119908722660234,0.4346885881277552,0.768888888888889,0.7688888888888888,0.7688888888888888,large,candidate_higher_elapsed_seconds,704.5,0.0001731005125576083,196.1426666666667,193.51733333333328,196.075,193.115,1.3566398875553423,1.53276545063821,0.5655555555555556,0.5655555555555556,0.5655555555555556,large,candidate_higher_energy_joules,645.0,0.004032977591300898,16.0342469814,15.884592850799999,16.039994565,15.858321345,0.9421338778126948,1.1456018329284299,0.43333333333333335,0.43333333333333335,0.43333333333333335,medium,candidate_higher_avg_power_watts,3.689611459802471e-07,0.00021637564069701038,0.0068560619052115265
gpt,base,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,0.0,3.0198593591621564e-11,0.5799112001,0.7242042895333333,0.579607013,0.7233002425,-19.924362713498102,-19.866332272106224,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.972868687500072e-11,9.571333333333335,12.029666666666667,9.555,12.0,-20.43558979190334,-20.375,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,333.0,0.08499969748696411,16.504983451866668,16.611134751399998,16.5023012815,16.546834465499998,-0.6390370141593351,-0.2691341603304851,-0.26,-0.26,0.26,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.12041623810653249
gpt,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.7329827063666666,0.7562265260666666,0.734064525,0.7555736799999999,-3.0736583416211585,-2.84673163840222,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,3.5,4.2329215856245e-11,12.093999999999998,12.538666666666666,12.105,12.52,-3.5463632496810007,-3.314696485622996,-0.9922222222222222,-0.9922222222222222,0.9922222222222222,large,candidate_lower_energy_joules,357.0,0.17145004745971015,16.499825379066664,16.580972812166667,16.5000370005,16.5601725545,-0.48940091766183774,-0.3631336195446682,-0.20666666666666667,-0.20666666666666667,0.20666666666666667,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,6.203419565139354e-11,0.22420390821654404
gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,900.0,3.0198593591621564e-11,0.4198108047666666,0.09235858213333334,0.42229032099999997,0.092040134,354.54444521528853,358.81106713729906,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,2.8448213306903464e-11,7.193999999999999,1.375,7.18,1.37,423.19999999999993,424.08759124087584,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.138114438966667,14.912474712400002,17.0946168135,14.9225426705,14.924683994374217,14.555657108583233,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,900.0,3.0198593591621564e-11,0.42643604043333333,0.09346561816666667,0.42886159349999997,0.0931990285,356.2490986502846,360.1567209469356,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,2.8646038339251122e-11,7.415666666666666,1.3976666666666666,7.395,1.4,430.57476746959213,428.21428571428567,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.39137133846667,14.984865645500001,17.421761198,14.9893468245,16.059574706226005,16.227620869538033,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gpt,base,r,data_visualization,02_distribution_boxplot,original,30,30,900.0,3.0198593591621564e-11,0.5842816167333332,0.1179408338,0.5835787585,0.11801191350000001,395.40231140313784,394.50834343093663,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,2.8972461197042422e-11,10.520333333333333,1.809666666666667,10.524999999999999,1.8,481.3409467673604,484.72222222222206,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,18.0057226367,15.360519849400001,18.035437273,15.203357181000001,17.220789486518086,18.627991556623535,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,899.0,3.3383888204288e-11,2.2954905487,2.0172275167666665,2.2398263905,2.0093385165,13.79433056611038,11.470833416435932,0.9977777777777779,0.9977777777777778,0.9977777777777778,large,candidate_higher_elapsed_seconds,900.0,3.0141849228072565e-11,41.80466666666667,36.028,41.045,36.065,16.03382554309612,13.80840149729656,1.0,1.0,1.0,large,candidate_higher_energy_joules,725.0,4.942599819037002e-05,18.212145969166667,17.861897612766665,18.245904806,17.9164873055,1.9608686825618356,1.838627711353193,0.6111111111111112,0.6111111111111112,0.6111111111111112,large,candidate_higher_avg_power_watts,4.3655853805607385e-11,4.664130506757962e-11,0.00010246853283369395
gpt,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,900.0,3.0198593591621564e-11,1.7738434285,1.4876295009333338,1.7756603284999999,1.488366254,19.239597452665233,19.30264635656002,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.012295606683285e-11,30.93433333333333,25.463000000000005,30.935000000000002,25.43,21.487386927437164,21.647660243806538,1.0,1.0,1.0,large,candidate_higher_energy_joules,719.0,7.19878817481734e-05,17.440266537,17.117861164566666,17.3922440515,17.1415178285,1.8834442535420306,1.4626839087909473,0.5977777777777777,0.5977777777777777,0.5977777777777777,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.00013906749883169862
gpt,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,900.0,3.0198593591621564e-11,0.4157530000333333,0.10546008013333336,0.4131818825,0.1053258635,294.2278438511483,292.2891004829027,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,2.8198239070018007e-11,7.104333333333333,1.5983333333333336,7.11,1.58,344.48383733055255,350.0,1.0,1.0,1.0,large,candidate_higher_energy_joules,874.0,3.820159781999324e-10,17.090190731633335,15.162004638033332,17.1433566115,14.9625681425,12.717224005875968,14.574960984175176,0.9422222222222223,0.9422222222222222,0.9422222222222222,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.2988543258797701e-09
gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,0.0,3.0198593591621564e-11,0.17294209160000001,0.5877041638,0.172944082,0.587691752,-70.57327440360734,-70.57231424272227,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.904545893040898e-11,2.795,9.691666666666666,2.785,9.7,-71.16079105760963,-71.28865979381442,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,152.0,1.0906865251349971e-05,16.161792391400002,16.490929554299996,16.095224218,16.468379943000002,-1.9958678606699345,-2.2658921295935737,-0.6622222222222223,-0.6622222222222223,0.6622222222222223,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,2.439693543065125e-05
gpt,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,0.0,3.0198593591621564e-11,0.17338961313333331,0.6203006892333333,0.1735449295,0.619173945,-72.04748984760344,-71.97153870872263,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.8609977053686734e-11,2.8659999999999997,10.174666666666669,2.865,10.165,-71.8320010483554,-71.81505164781112,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,573.0,0.07012659407128823,16.5295910954,16.403175427300006,16.475877454,16.4126949485,0.7706780230466806,0.3849611882646549,0.27333333333333343,0.2733333333333333,0.2733333333333333,small,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.10277173269068102
gpt,optimized,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.3715230686666667,0.9117480123333335,0.3713971585,0.9092514925,-59.25156253251711,-59.153527757338274,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.984085202574314e-11,6.117333333333334,15.159666666666663,6.105,15.14,-59.647309747355905,-59.67635402906208,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,257.0,0.004427193167173019,16.465283456199998,16.627998249766666,16.423372120499998,16.6298251815,-0.9785591213238856,-1.2414626055700926,-0.4288888888888889,-0.4288888888888889,0.4288888888888889,medium,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.007378655278621698
gpt,optimized,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.4598328454666667,0.8475414639000001,0.459799929,0.845047822,-45.745091532073815,-45.58888656599602,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.965412393895093e-11,7.666,14.261666666666665,7.66,14.27,-46.24751665303259,-46.32095304835319,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,241.0,0.002052333872380414,16.6712324627,16.827555831333335,16.649649969000002,16.8570050035,-0.9289725150830045,-1.2300822978752417,-0.46444444444444444,-0.46444444444444444,0.46444444444444444,medium,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.003560171003108881
gpt,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,0.0,3.0198593591621564e-11,2.4438031948333334,3.115271052633334,2.4397873260000003,2.7244318635,-21.554074957054212,-10.447849377826795,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.016075319890922e-11,40.609,97.661,40.519999999999996,101.845,-58.41840652870645,-60.214050763414996,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,0.0,3.0198593591621564e-11,16.616729268199997,33.22653140563333,16.6267448435,37.2689103405,-49.98957590444501,-55.387091568835665,-1.0,-1.0,1.0,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gpt,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,804.0,1.7294093690511444e-07,12.245855177333333,12.182617280799999,12.238450025,12.174177088,0.5190830104545575,0.527944817423048,0.7866666666666666,0.7866666666666666,0.7866666666666666,large,candidate_higher_elapsed_seconds,622.0,0.011226635276723866,195.33533333333335,193.51733333333328,195.68,193.115,0.9394507296504375,1.328224115164538,0.38222222222222224,0.38222222222222224,0.38222222222222224,medium,candidate_higher_energy_joules,547.0,0.1536672354850899,15.951068476100001,15.884592850799999,15.9522712425,15.858321345,0.4184912129910499,0.5924328020356427,0.2155555555555555,0.21555555555555556,0.21555555555555556,small,candidate_higher_avg_power_watts,2.01369584067599e-07,0.012963089929777122,0.20408929712863502
gpt,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,0.0,3.0198593591621564e-11,0.5811596463,0.7242042895333333,0.580995223,0.7233002425,-19.751974035601076,-19.674405058698717,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.950550967787437e-11,9.503666666666666,12.029666666666667,9.49,12.0,-20.99808806007372,-20.916666666666664,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,167.0,2.9589845546014042e-05,16.353167245933335,16.611134751399998,16.37606894,16.546834465499998,-1.5529794281207752,-1.0320132582219461,-0.6288888888888888,-0.6288888888888889,0.6288888888888889,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,6.449068901054342e-05
gpt,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.7314724031666666,0.7562265260666666,0.7310475095,0.7555736799999999,-3.273374054828878,-3.2460329348687673,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,2.0,3.6395949086699255e-11,12.068666666666669,12.538666666666666,12.065000000000001,12.52,-3.748404934070585,-3.634185303514364,-0.9955555555555555,-0.9955555555555555,0.9955555555555555,large,candidate_lower_energy_joules,335.0,0.09049036090614401,16.4991608208,16.580972812166667,16.493731658,16.5601725545,-0.4934088746990505,-0.40120896253549876,-0.25555555555555554,-0.25555555555555554,0.25555555555555554,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,5.427466091876205e-11,0.12609312585282362
gpt,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,900.0,3.0198593591621564e-11,0.3913435542666667,0.09235858213333334,0.3899433925,0.092040134,323.721916499004,323.6666935969476,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,2.8754471185193978e-11,6.750666666666666,1.375,6.75,1.37,390.9575757575757,392.7007299270072,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.2511095533,14.912474712400002,17.264693548,14.9225426705,15.682406079491157,15.695387369406818,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
