group_name,n_runs,spearman_rho_elapsed_vs_energy,p_value,elapsed_mean,energy_mean,dataset,model,prompt_type,language,category,snippet,p_value_fdr_bh
by_candidate,30,-0.1952131477566123,0.3012382408164157,0.1179408338,1.809666666666667,,original,base,r,data_visualization,02_distribution_boxplot,0.48217320135440805
by_candidate,30,-0.5032817919673285,0.004582822541498245,2.0172275167666665,36.028,,original,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,0.020368100184436643
by_candidate,30,-0.0026702270354000924,0.9888268136710197,1.4876295009333338,25.463000000000005,,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,0.9888268136710197
by_candidate,30,0.04675162480098415,0.8062068262623291,0.09961929943333334,1.495,,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,0.8794983559225408
by_candidate,30,-0.17433158563287293,0.35686099906347446,0.10546008013333336,1.5983333333333336,,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,0.5420673403495814
by_candidate,30,0.15965270193628897,0.39938402830495745,0.5867562175666666,9.698333333333332,,starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,0.5616416154538676
by_candidate,30,0.44528567454755913,0.013668989480508029,0.6156576136333333,10.080999999999998,,starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,0.046865106790313235
by_candidate,30,-0.0051173657008172216,0.9785888771429367,0.8249850521333333,13.69833333333333,,starcoder,base,python,data_visualization,01_scatter_trend_grouped,0.9888268136710197
by_candidate,30,0.5005579607396866,0.004844733215674221,0.4195505026,6.846000000000001,,starcoder,base,python,data_visualization,02_distribution_boxplot,0.020763142352889518
by_candidate,30,-0.05422316245771589,0.7759642986299327,0.6284200992666665,10.419333333333334,,starcoder,base,python,statistical_modelling_analysis,01_linear_regression_inference,0.8794983559225408
by_candidate,30,0.1443690942340358,0.44657171380422533,0.6324229827333334,10.453333333333335,,starcoder,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,0.6021191646798544
by_candidate,30,0.25122510008951965,0.18052455042873597,1.2204219951,21.527333333333328,,starcoder,base,r,data_manipulation_preprocessing,01_impute_encode_scale,0.355130263138497
by_candidate,30,-0.1770152225636985,0.3493899208643675,0.6323938469,10.279666666666666,,starcoder,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,0.53752295517595
by_candidate,30,-0.1956812546816059,0.3000576709990206,1.232241534433333,21.646,,starcoder,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,0.48217320135440805
