model,prompt_type,language,category,snippet,matched_original_model,candidate_runs,original_runs,elapsed_seconds_u_stat,elapsed_seconds_p_value,elapsed_seconds_candidate_mean,elapsed_seconds_original_mean,elapsed_seconds_candidate_median,elapsed_seconds_original_median,elapsed_seconds_mean_pct_diff_vs_original,elapsed_seconds_median_pct_diff_vs_original,elapsed_seconds_rank_biserial,elapsed_seconds_cliffs_delta,elapsed_seconds_cliffs_delta_abs,elapsed_seconds_cliffs_delta_magnitude,elapsed_seconds_cliffs_delta_direction,energy_joules_u_stat,energy_joules_p_value,energy_joules_candidate_mean,energy_joules_original_mean,energy_joules_candidate_median,energy_joules_original_median,energy_joules_mean_pct_diff_vs_original,energy_joules_median_pct_diff_vs_original,energy_joules_rank_biserial,energy_joules_cliffs_delta,energy_joules_cliffs_delta_abs,energy_joules_cliffs_delta_magnitude,energy_joules_cliffs_delta_direction,avg_power_watts_u_stat,avg_power_watts_p_value,avg_power_watts_candidate_mean,avg_power_watts_original_mean,avg_power_watts_candidate_median,avg_power_watts_original_median,avg_power_watts_mean_pct_diff_vs_original,avg_power_watts_median_pct_diff_vs_original,avg_power_watts_rank_biserial,avg_power_watts_cliffs_delta,avg_power_watts_cliffs_delta_abs,avg_power_watts_cliffs_delta_magnitude,avg_power_watts_cliffs_delta_direction,elapsed_seconds_p_value_fdr_bh,energy_joules_p_value_fdr_bh,avg_power_watts_p_value_fdr_bh
starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,220.0,0.0006912516925845255,0.5867562175666666,0.5877041638,0.5851718885,0.587691752,-0.1612964977488195,-0.42877299050472245,-0.5111111111111111,-0.5111111111111111,0.5111111111111111,large,candidate_lower_elapsed_seconds,358.0,0.17612754548398757,9.506563706066668,9.499587221966667,9.448941996999999,9.5073405555,0.07343986572246586,-0.6142470458388977,-0.20444444444444443,-0.20444444444444446,0.20444444444444446,small,candidate_lower_energy_joules,439.0,0.8766349003139949,16.198673816933333,16.1640993963,16.163396421500003,16.141549785000002,0.21389636246141722,0.1353441075422807,-0.02444444444444449,-0.024444444444444446,0.024444444444444446,negligible,candidate_lower_avg_power_watts,0.0007437518211352488,0.18713551707673678,0.9314245815836196
starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,103.0,3.0102616021326525e-07,0.6156576136333333,0.6203006892333333,0.6160279645,0.619173945,-0.7485201420199364,-0.5080931659680922,-0.7711111111111111,-0.7711111111111111,0.7711111111111111,large,candidate_lower_elapsed_seconds,282.0,0.013271804739910293,9.879784524866668,9.971933694333336,9.853525314,9.9610617495,-0.9240852606052948,-1.0795680039369093,-0.3733333333333333,-0.37333333333333335,0.37333333333333335,medium,candidate_lower_energy_joules,415.0,0.6100075520376812,16.04736211663333,16.076345269300003,15.984293011999998,16.0858647905,-0.18028446255144645,-0.6314349885620599,-0.07777777777777772,-0.07777777777777778,0.07777777777777778,negligible,candidate_lower_avg_power_watts,3.4577329213685875e-07,0.015668102817949652,0.7102827660712726
starcoder,base,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.8249850521333333,0.9117480123333335,0.8256092964999999,0.9092514925,-9.516111801325188,-9.19901662960428,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,13.428703338366669,14.861679919766665,13.4401659835,14.839879339,-9.642090188566616,-9.432107387972337,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,422.0,0.6843225867624494,16.27772622446666,16.301168091766666,16.279091287,16.3029950235,-0.14380483145771766,-0.1466217493506152,-0.06222222222222218,-0.06222222222222222,0.06222222222222222,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.7860462145244351
starcoder,base,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.4195505026,0.8475414639000001,0.4196263255,0.845047822,-50.49793780360674,-50.3428901210753,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,6.708878242933333,13.984664556066669,6.707884113,13.991418737,-52.0268919140934,-52.05715561023738,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,35.0,8.890991323298936e-10,15.990527781399999,16.50072567333333,15.981538709,16.5301748455,-3.091972450386581,-3.3189977821036414,-0.9222222222222223,-0.9222222222222223,0.9222222222222223,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,2.7990157869644798e-09
starcoder,base,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,0.0,3.0198593591621564e-11,0.6284200992666665,0.7242042895333333,0.628426884,0.7233002425,-13.226128545632983,-13.116732571813012,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,10.213946692999999,11.792974864333333,10.199629529500001,11.7634327765,-13.389566156957954,-13.293766171079197,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,434.0,0.8187456534765797,16.25342202606667,16.2843045934,16.233016042499997,16.220004307499998,-0.18964621520190084,0.0802202931227501,-0.03555555555555556,-0.035555555555555556,0.035555555555555556,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.8922228275065291
starcoder,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.6324229827333334,0.7562265260666666,0.6331621235,0.7555736799999999,-16.37122463519867,-16.201140899984754,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,10.246638430033332,12.291509031666665,10.2528857845,12.2732115325,-16.63644875796067,-16.461263970315258,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,386.0,0.3478277829758114,16.202309049733334,16.254142654166667,16.205913782,16.2333423965,-0.31889473063069596,-0.16896467671324142,-0.14222222222222225,-0.14222222222222222,0.14222222222222222,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.4284835007673039
starcoder,base,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,900.0,3.0198593591621564e-11,1.2204219951,0.09235858213333334,1.219032843,0.092040134,1221.3953342615628,1224.4579185423613,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,21.128462619766665,1.3448144300666665,21.1414096255,1.3396148184999999,1471.1061799596591,1478.1707796553462,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.312567662800003,14.585644554400002,17.322868332,14.5957125125,18.695938312697873,18.684636444876663,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
starcoder,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.6323938469,0.7562265260666666,0.631468366,0.7555736799999999,-16.375077426965305,-16.42530930934491,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,10.072981285766668,12.291509031666665,10.092888329,12.2732115325,-18.04927076231564,-17.764895502097456,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,112.0,6.045949421012785e-07,15.928703116033331,16.254142654166667,15.914104794,16.2333423965,-2.002194425492578,-1.9665549749559208,-0.7511111111111111,-0.7511111111111111,0.7511111111111111,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.5114873552531964e-06
starcoder,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,900.0,3.0198593591621564e-11,1.232241534433333,0.09235858213333334,1.231473673,0.092040134,1234.1927798917586,1237.9746633137238,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,21.24326630473333,1.3448144300666665,21.288657797,1.3396148184999999,1479.6429477396548,1489.1626087592433,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.2398279348,14.585644554400002,17.2968915045,14.5957125125,18.19723064346389,18.506660703865375,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
starcoder,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,900.0,3.0198593591621564e-11,2.4072641222999995,2.0172275167666665,2.4040363405000003,2.0093385165,19.335280839243516,19.64317215635278,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,41.98856681983333,35.368709211933336,42.083223098999994,35.4081118635,18.71670681627948,18.851926533764008,1.0,1.0,1.0,large,candidate_higher_energy_joules,351.0,0.14531912724086538,17.443281514366667,17.535067454766665,17.4049416995,17.5896571475,-0.5234421859896918,-1.0501367164297006,-0.21999999999999997,-0.22,0.22,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.1960654891345009
